 3.42331559e-02  3.42331559e-02  3.42331559e-02  2.33749316e-02 
 3.52331559e-02  3.52331559e-02  3.52331559e-02  2.47583083e-02 
 3.62331559e-02  3.62331559e-02  3.62331559e-02  2.61813052e-02 
 3.72331559e-02  3.72331559e-02  3.72331559e-02  2.76439088e-02 
 3.82331559e-02  3.82331559e-02  3.82331559e-02  2.91461053e-02 
 3.92331559e-02  3.92331559e-02  3.92331559e-02  3.06878808e-02 
 4.02331559e-02  4.02331559e-02  4.02331559e-02  3.22692212e-02 
 4.12331559e-02  4.12331559e-02  4.12331559e-02  3.38901123e-02 
 4.22331559e-02  4.22331559e-02  4.22331559e-02  3.55505396e-02 
 4.32331559e-02  4.32331559e-02  4.32331559e-02  3.72504887e-02 
 4.42331559e-02  4.42331559e-02  4.42331559e-02  3.89899447e-02 
 4.52331559e-02  4.52331559e-02  4.52331559e-02  4.07688929e-02 
 4.62331559e-02  4.62331559e-02  4.62331559e-02  4.25873183e-02 
 4.72331559e-02  4.72331559e-02  4.72331559e-02  4.44452057e-02 
 4.82331559e-02  4.82331559e-02  4.82331559e-02  4.63425397e-02 
 4.92331559e-02  4.92331559e-02  4.92331559e-02  4.82793049e-02 
 5.02331559e-02  5.02331559e-02  5.02331559e-02  5.02554856e-02 
 5.12331559e-02  5.12331559e-02  5.12331559e-02  5.22710661e-02 
 5.22331559e-02  5.22331559e-02  5.22331559e-02  5.43260304e-02 
 5.32331559e-02  5.32331559e-02  5.32331559e-02  5.64203625e-02 
 5.42331559e-02  5.42331559e-02  5.42331559e-02  5.85540460e-02 
 5.52331559e-02  5.52331559e-02  5.52331559e-02  6.07270646e-02 
 5.62331559e-02  5.62331559e-02  5.62331559e-02  6.29394017e-02 
 5.72331559e-02  5.72331559e-02  5.72331559e-02  6.51910406e-02 
 5.82331559e-02  5.82331559e-02  5.82331559e-02  6.74819645e-02 
 5.92331559e-02  5.92331559e-02  5.92331559e-02  6.98121563e-02 
 6.02331559e-02  6.02331559e-02  6.02331559e-02  7.21815988e-02 
 6.12331559e-02  6.12331559e-02  6.12331559e-02  7.45902748e-02 
 6.22331559e-02  6.22331559e-02  6.22331559e-02  7.70381667e-02 
 6.32331559e-02  6.32331559e-02  6.32331559e-02  7.95252569e-02 
 6.42331559e-02  6.42331559e-02  6.42331559e-02  8.20515276e-02 
 6.52331559e-02  6.52331559e-02  6.52331559e-02  8.46169609e-02 
 6.62331559e-02  6.62331559e-02  6.62331559e-02  8.72215387e-02 
 6.72331559e-02  6.72331559e-02  6.72331559e-02  8.98652428e-02 
 6.82331559e-02  6.82331559e-02  6.82331559e-02  9.25480547e-02 
 6.92331559e-02  6.92331559e-02  6.92331559e-02  9.52699559e-02 
 7.02331559e-02  7.02331559e-02  7.02331559e-02  9.80309277e-02 
 7.12331559e-02  7.12331559e-02  7.12331559e-02  1.00830951e-01 
 7.22331559e-02  7.22331559e-02  7.22331559e-02  1.03670007e-01 
 7.32331559e-02  7.32331559e-02  7.32331559e-02  1.06548077e-01 
 7.42331559e-02  7.42331559e-02  7.42331559e-02  1.09465141e-01 
 7.52331559e-02  7.52331559e-02  7.52331559e-02  1.12421180e-01 
 7.62331559e-02  7.62331559e-02  7.62331559e-02  1.15416174e-01 
 7.72331559e-02  7.72331559e-02  7.72331559e-02  1.18450104e-01 
 7.82331559e-02  7.82331559e-02  7.82331559e-02  1.21522949e-01 
 7.92331559e-02  7.92331559e-02  7.92331559e-02  1.24634689e-01 
 8.02331559e-02  8.02331559e-02  8.02331559e-02  1.27785305e-01 
 8.12331559e-02  8.12331559e-02  8.12331559e-02  1.30974775e-01 
 8.22331559e-02  8.22331559e-02  8.22331559e-02  1.34203080e-01 
 8.32331559e-02  8.32331559e-02  8.32331559e-02  1.37470198e-01 
 8.42331559e-02  8.42331559e-02  8.42331559e-02  1.40776109e-01 
 8.52331559e-02  8.52331559e-02  8.52331559e-02  1.44120792e-01 
 8.62331559e-02  8.62331559e-02  8.62331559e-02  1.47504225e-01 
 8.72331559e-02  8.72331559e-02  8.72331559e-02  1.50926388e-01 
 8.82331559e-02  8.82331559e-02  8.82331559e-02  1.54387259e-01 
 8.92331559e-02  8.92331559e-02  8.92331559e-02  1.57886816e-01 
 9.02331559e-02  9.02331559e-02  9.02331559e-02  1.61425038e-01 
 9.12331559e-02  9.12331559e-02  9.12331559e-02  1.65001902e-01 
 9.22331559e-02  9.22331559e-02  9.22331559e-02  1.68617388e-01 
 9.32331559e-02  9.32331559e-02  9.32331559e-02  1.72271471e-01 
 9.42331559e-02  9.42331559e-02  9.42331559e-02  1.75964131e-01 
 9.52331559e-02  9.52331559e-02  9.52331559e-02  1.79695345e-01 
 9.62331559e-02  9.62331559e-02  9.62331559e-02  1.83465090e-01 
 9.72331559e-02  9.72331559e-02  9.72331559e-02  1.87273343e-01 
 9.82331559e-02  9.82331559e-02  9.82331559e-02  1.91120082e-01 
 9.92331559e-02  9.92331559e-02  9.92331559e-02  1.95005282e-01 
 1.00233156e-01  1.00233156e-01  1.00233156e-01  1.98928922e-01 
 1.01233156e-01  1.01233156e-01  1.01233156e-01  2.02890978e-01 
 1.02233156e-01  1.02233156e-01  1.02233156e-01  2.06891425e-01 
 1.03233156e-01  1.03233156e-01  1.03233156e-01  2.10930242e-01 
 1.04233156e-01  1.04233156e-01  1.04233156e-01  2.15007402e-01 
 1.05233156e-01  1.05233156e-01  1.05233156e-01  2.19122884e-01 
 1.06233156e-01  1.06233156e-01  1.06233156e-01  2.23276662e-01 
 1.07233156e-01  1.07233156e-01  1.07233156e-01  2.27468712e-01 
 1.08233156e-01  1.08233156e-01  1.08233156e-01  2.31699010e-01 
 1.09233156e-01  1.09233156e-01  1.09233156e-01  2.35967532e-01 
 1.10233156e-01  1.10233156e-01  1.10233156e-01  2.40274252e-01 
 1.11233156e-01  1.11233156e-01  1.11233156e-01  2.44619145e-01 
 1.12233156e-01  1.12233156e-01  1.12233156e-01  2.49002188e-01 
 1.13233156e-01  1.13233156e-01  1.13233156e-01  2.53423353e-01 
 1.14233156e-01  1.14233156e-01  1.14233156e-01  2.57882618e-01 
 1.15233156e-01  1.15233156e-01  1.15233156e-01  2.62379954e-01 
 1.16233156e-01  1.16233156e-01  1.16233156e-01  2.66915339e-01 
 1.17233156e-01  1.17233156e-01  1.17233156e-01  2.71488744e-01 
 1.18233156e-01  1.18233156e-01  1.18233156e-01  2.76100145e-01 
 1.19233156e-01  1.19233156e-01  1.19233156e-01  2.80749516e-01 
 1.20233156e-01  1.20233156e-01  1.20233156e-01  2.85436829e-01 
 1.21233156e-01  1.21233156e-01  1.21233156e-01  2.90162060e-01 
 1.22233156e-01  1.22233156e-01  1.22233156e-01  2.94925181e-01 
 1.23233156e-01  1.23233156e-01  1.23233156e-01  2.99726166e-01 
 1.24233156e-01  1.24233156e-01  1.24233156e-01  3.04564989e-01 
 1.25233156e-01  1.25233156e-01  1.25233156e-01  3.09441621e-01 
 1.26233156e-01  1.26233156e-01  1.26233156e-01  3.14356036e-01 
 1.27233156e-01  1.27233156e-01  1.27233156e-01  3.19308208e-01 
 1.28233156e-01  1.28233156e-01  1.28233156e-01  3.24298107e-01 
 1.29233156e-01  1.29233156e-01  1.29233156e-01  3.29325708e-01 
 1.30233156e-01  1.30233156e-01  1.30233156e-01  3.34390982e-01 
 1.31233156e-01  1.31233156e-01  1.31233156e-01  3.39493902e-01 
 1.32233156e-01  1.32233156e-01  1.32233156e-01  3.44634440e-01 
 1.33233156e-01  1.33233156e-01  1.33233156e-01  3.49812566e-01 
 1.34233156e-01  1.34233156e-01  1.34233156e-01  3.55028255e-01 
 1.35233156e-01  1.35233156e-01  1.35233156e-01  3.60281476e-01 
 1.36233156e-01  1.36233156e-01  1.36233156e-01  3.65572202e-01 
 1.37233156e-01  1.37233156e-01  1.37233156e-01  3.70900403e-01 
 1.38233156e-01  1.38233156e-01  1.38233156e-01  3.76266052e-01 
 1.39233156e-01  1.39233156e-01  1.39233156e-01  3.81669118e-01 
 1.40233156e-01  1.40233156e-01  1.40233156e-01  3.87109574e-01 
 1.41233156e-01  1.41233156e-01  1.41233156e-01  3.92587389e-01 
 1.42233156e-01  1.42233156e-01  1.42233156e-01  3.98102534e-01 
 1.43233156e-01  1.43233156e-01  1.43233156e-01  4.03654980e-01 
 1.44233156e-01  1.44233156e-01  1.44233156e-01  4.09244698e-01 
 1.45233156e-01  1.45233156e-01  1.45233156e-01  4.14871656e-01 
 1.46233156e-01  1.46233156e-01  1.46233156e-01  4.20535826e-01 
 1.47233156e-01  1.47233156e-01  1.47233156e-01  4.26237178e-01 
 1.48233156e-01  1.48233156e-01  1.48233156e-01  4.31975680e-01 
 1.49233156e-01  1.49233156e-01  1.49233156e-01  4.37751303e-01 
 1.50233156e-01  1.50233156e-01  1.50233156e-01  4.43564016e-01 
 1.51233156e-01  1.51233156e-01  1.51233156e-01  4.49413789e-01 
 1.52233156e-01  1.52233156e-01  1.52233156e-01  4.55300590e-01 
 1.53233156e-01  1.53233156e-01  1.53233156e-01  4.61224389e-01 
 1.54233156e-01  1.54233156e-01  1.54233156e-01  4.67185154e-01 
 1.55233156e-01  1.55233156e-01  1.55233156e-01  4.73182855e-01 
 1.56233156e-01  1.56233156e-01  1.56233156e-01  4.79217460e-01 
 1.57233156e-01  1.57233156e-01  1.57233156e-01  4.85288938e-01 
 1.58233156e-01  1.58233156e-01  1.58233156e-01  4.91397256e-01 
 1.59233156e-01  1.59233156e-01  1.59233156e-01  4.97542383e-01 
 1.60233156e-01  1.60233156e-01  1.60233156e-01  5.03724287e-01 
 1.61233156e-01  1.61233156e-01  1.61233156e-01  5.09942937e-01 
 1.62233156e-01  1.62233156e-01  1.62233156e-01  5.16198299e-01 
 1.63233156e-01  1.63233156e-01  1.63233156e-01  5.22490341e-01 
 1.64233156e-01  1.64233156e-01  1.64233156e-01  5.28819032e-01 
 1.65233156e-01  1.65233156e-01  1.65233156e-01  5.35184338e-01 
 1.66233156e-01  1.66233156e-01  1.66233156e-01  5.41586226e-01 
 1.67233156e-01  1.67233156e-01  1.67233156e-01  5.48024664e-01 
 1.68233156e-01  1.68233156e-01  1.68233156e-01  5.54499618e-01 
 1.69233156e-01  1.69233156e-01  1.69233156e-01  5.61011056e-01 
 1.70233156e-01  1.70233156e-01  1.70233156e-01  5.67558944e-01 
 1.71233156e-01  1.71233156e-01  1.71233156e-01  5.74143248e-01 
 1.72233156e-01  1.72233156e-01  1.72233156e-01  5.80763935e-01 
 1.73233156e-01  1.73233156e-01  1.73233156e-01  5.87420971e-01 
 1.74233156e-01  1.74233156e-01  1.74233156e-01  5.94114323e-01 
 1.75233156e-01  1.75233156e-01  1.75233156e-01  6.00843955e-01 
 1.76233156e-01  1.76233156e-01  1.76233156e-01  6.07609835e-01 
 1.77233156e-01  1.77233156e-01  1.77233156e-01  6.14411928e-01 
 1.78233156e-01  1.78233156e-01  1.78233156e-01  6.21250198e-01 
 1.79233156e-01  1.79233156e-01  1.79233156e-01  6.28124613e-01 
 1.80233156e-01  1.80233156e-01  1.80233156e-01  6.35035136e-01 
 1.81233156e-01  1.81233156e-01  1.81233156e-01  6.41981734e-01 
 1.82233156e-01  1.82233156e-01  1.82233156e-01  6.48964370e-01 
 1.83233156e-01  1.83233156e-01  1.83233156e-01  6.55983011e-01 
 1.84233156e-01  1.84233156e-01  1.84233156e-01  6.63037620e-01 
 1.85233156e-01  1.85233156e-01  1.85233156e-01  6.70128163e-01 
 1.86233156e-01  1.86233156e-01  1.86233156e-01  6.77254603e-01 
 1.87233156e-01  1.87233156e-01  1.87233156e-01  6.84416906e-01 
 1.88233156e-01  1.88233156e-01  1.88233156e-01  6.91615034e-01 
 1.89233156e-01  1.89233156e-01  1.89233156e-01  6.98848953e-01 
 1.90233156e-01  1.90233156e-01  1.90233156e-01  7.06118627e-01 
 1.91233156e-01  1.91233156e-01  1.91233156e-01  7.13424018e-01 
 1.92233156e-01  1.92233156e-01  1.92233156e-01  7.20765091e-01 
 1.93233156e-01  1.93233156e-01  1.93233156e-01  7.28141809e-01 
 1.94233156e-01  1.94233156e-01  1.94233156e-01  7.35554135e-01 
 1.95233156e-01  1.95233156e-01  1.95233156e-01  7.43002033e-01 
 1.96233156e-01  1.96233156e-01  1.96233156e-01  7.50485466e-01 
 1.97233156e-01  1.97233156e-01  1.97233156e-01  7.58004397e-01 
 1.98233156e-01  1.98233156e-01  1.98233156e-01  7.65558788e-01 
 1.99233156e-01  1.99233156e-01  1.99233156e-01  7.73148603e-01 
 2.00233156e-01  2.00233156e-01  2.00233156e-01  7.80773803e-01 
 2.01233156e-01  2.01233156e-01  2.01233156e-01  7.88434352e-01 
 2.02233156e-01  2.02233156e-01  2.02233156e-01  7.96130212e-01 
 2.03233156e-01  2.03233156e-01  2.03233156e-01  8.03861344e-01 
 2.04233156e-01  2.04233156e-01  2.04233156e-01  8.11627711e-01 
 2.05233156e-01  2.05233156e-01  2.05233156e-01  8.19429274e-01 
 2.06233156e-01  2.06233156e-01  2.06233156e-01  8.27265996e-01 
 2.07233156e-01  2.07233156e-01  2.07233156e-01  8.35137839e-01 
 2.08233156e-01  2.08233156e-01  2.08233156e-01  8.43044762e-01 
 2.09233156e-01  2.09233156e-01  2.09233156e-01  8.50986729e-01 
 2.10233156e-01  2.10233156e-01  2.10233156e-01  8.58963699e-01 
 2.11233156e-01  2.11233156e-01  2.11233156e-01  8.66975635e-01 
 2.12233156e-01  2.12233156e-01  2.12233156e-01  8.75022497e-01 
 2.13233156e-01  2.13233156e-01  2.13233156e-01  8.83104246e-01 
 2.14233156e-01  2.14233156e-01  2.14233156e-01  8.91220843e-01 
 2.15233156e-01  2.15233156e-01  2.15233156e-01  8.99372248e-01 
 2.16233156e-01  2.16233156e-01  2.16233156e-01  9.07558422e-01 
 2.17233156e-01  2.17233156e-01  2.17233156e-01  9.15779325e-01 
 2.18233156e-01  2.18233156e-01  2.18233156e-01  9.24034917e-01 
 2.19233156e-01  2.19233156e-01  2.19233156e-01  9.32325158e-01 
 2.20233156e-01  2.20233156e-01  2.20233156e-01  9.40650008e-01 
 2.21233156e-01  2.21233156e-01  2.21233156e-01  9.49009427e-01 
 2.22233156e-01  2.22233156e-01  2.22233156e-01  9.57403375e-01 
 2.23233156e-01  2.23233156e-01  2.23233156e-01  9.65831811e-01 
 2.24233156e-01  2.24233156e-01  2.24233156e-01  9.74294695e-01 
 2.25233156e-01  2.25233156e-01  2.25233156e-01  9.82791985e-01 
 2.26233156e-01  2.26233156e-01  2.26233156e-01  9.91323641e-01 
 2.27233156e-01  2.27233156e-01  2.27233156e-01  9.99889623e-01 
 2.28233156e-01  2.28233156e-01  2.28233156e-01  1.00848989e+00 
 2.29233156e-01  2.29233156e-01  2.29233156e-01  1.01712439e+00 
 2.30233156e-01  2.30233156e-01  2.30233156e-01  1.02579310e+00 
 2.31233156e-01  2.31233156e-01  2.31233156e-01  1.03449597e+00 
 2.32233156e-01  2.32233156e-01  2.32233156e-01  1.04323296e+00 
 2.33233156e-01  2.33233156e-01  2.33233156e-01  1.05200402e+00 
 2.34233156e-01  2.34233156e-01  2.34233156e-01  1.06080912e+00 
 2.35233156e-01  2.35233156e-01  2.35233156e-01  1.06964821e+00 
 2.36233156e-01  2.36233156e-01  2.36233156e-01  1.07852125e+00 
 2.37233156e-01  2.37233156e-01  2.37233156e-01  1.08742819e+00 
 2.38233156e-01  2.38233156e-01  2.38233156e-01  1.09636901e+00 
 2.39233156e-01  2.39233156e-01  2.39233156e-01  1.10534364e+00 
 2.40233156e-01  2.40233156e-01  2.40233156e-01  1.11435206e+00 
 2.41233156e-01  2.41233156e-01  2.41233156e-01  1.12339421e+00 
 2.42233156e-01  2.42233156e-01  2.42233156e-01  1.13247006e+00 
 2.43233156e-01  2.43233156e-01  2.43233156e-01  1.14157956e+00 
 2.44233156e-01  2.44233156e-01  2.44233156e-01  1.15072266e+00 
 2.45233156e-01  2.45233156e-01  2.45233156e-01  1.15989934e+00 
 2.46233156e-01  2.46233156e-01  2.46233156e-01  1.16910953e+00 
 2.47233156e-01  2.47233156e-01  2.47233156e-01  1.17835321e+00 
 2.48233156e-01  2.48233156e-01  2.48233156e-01  1.18763031e+00 
 2.49233156e-01  2.49233156e-01  2.49233156e-01  1.19694081e+00 
 2.50233156e-01  2.50233156e-01  2.50233156e-01  1.20628466e+00 
 2.51233156e-01  2.51233156e-01  2.51233156e-01  1.21566180e+00 
 2.52233156e-01  2.52233156e-01  2.52233156e-01  1.22507221e+00 
 2.53233156e-01  2.53233156e-01  2.53233156e-01  1.23451583e+00 
 2.54233156e-01  2.54233156e-01  2.54233156e-01  1.24399262e+00 
 2.55233156e-01  2.55233156e-01  2.55233156e-01  1.25350253e+00 
 2.56233156e-01  2.56233156e-01  2.56233156e-01  1.26304553e+00 
 2.57233156e-01  2.57233156e-01  2.57233156e-01  1.27262156e+00 
 2.58233156e-01  2.58233156e-01  2.58233156e-01  1.28223059e+00 
 2.59233156e-01  2.59233156e-01  2.59233156e-01  1.29187255e+00 
 2.60233156e-01  2.60233156e-01  2.60233156e-01  1.30154742e+00 
 2.61233156e-01  2.61233156e-01  2.61233156e-01  1.31125515e+00 
 2.62233156e-01  2.62233156e-01  2.62233156e-01  1.32099568e+00 
 2.63233156e-01  2.63233156e-01  2.63233156e-01  1.33076898e+00 
 2.64233156e-01  2.64233156e-01  2.64233156e-01  1.34057500e+00 
 2.65233156e-01  2.65233156e-01  2.65233156e-01  1.35041370e+00 
 2.66233156e-01  2.66233156e-01  2.66233156e-01  1.36028502e+00 
 2.67233156e-01  2.67233156e-01  2.67233156e-01  1.37018892e+00 
 2.68233156e-01  2.68233156e-01  2.68233156e-01  1.38012535e+00 
 2.69233156e-01  2.69233156e-01  2.69233156e-01  1.39009428e+00 
 2.70233156e-01  2.70233156e-01  2.70233156e-01  1.40009564e+00 
 2.71233156e-01  2.71233156e-01  2.71233156e-01  1.41012941e+00 
 2.72233156e-01  2.72233156e-01  2.72233156e-01  1.42019552e+00 
 2.73233156e-01  2.73233156e-01  2.73233156e-01  1.43029394e+00 
 2.74233156e-01  2.74233156e-01  2.74233156e-01  1.44042461e+00 
 2.75233156e-01  2.75233156e-01  2.75233156e-01  1.45058749e+00 
 2.76233156e-01  2.76233156e-01  2.76233156e-01  1.46078253e+00 
 2.77233156e-01  2.77233156e-01  2.77233156e-01  1.47100969e+00 
 2.78233156e-01  2.78233156e-01  2.78233156e-01  1.48126891e+00 
 2.79233156e-01  2.79233156e-01  2.79233156e-01  1.49156016e+00 
 2.80233156e-01  2.80233156e-01  2.80233156e-01  1.50188337e+00 
 2.81233156e-01  2.81233156e-01  2.81233156e-01  1.51223851e+00 
 2.82233156e-01  2.82233156e-01  2.82233156e-01  1.52262553e+00 
 2.83233156e-01  2.83233156e-01  2.83233156e-01  1.53304438e+00 
 2.84233156e-01  2.84233156e-01  2.84233156e-01  1.54349500e+00 
 2.85233156e-01  2.85233156e-01  2.85233156e-01  1.55397737e+00 
 2.86233156e-01  2.86233156e-01  2.86233156e-01  1.56449141e+00 
 2.87233156e-01  2.87233156e-01  2.87233156e-01  1.57503709e+00 
 2.88233156e-01  2.88233156e-01  2.88233156e-01  1.58561436e+00 
 2.89233156e-01  2.89233156e-01  2.89233156e-01  1.59622317e+00 
 2.90233156e-01  2.90233156e-01  2.90233156e-01  1.60686346e+00 
 2.91233156e-01  2.91233156e-01  2.91233156e-01  1.61753520e+00 
 2.92233156e-01  2.92233156e-01  2.92233156e-01  1.62823833e+00 
 2.93233156e-01  2.93233156e-01  2.93233156e-01  1.63897281e+00 
 2.94233156e-01  2.94233156e-01  2.94233156e-01  1.64973857e+00 
 2.95233156e-01  2.95233156e-01  2.95233156e-01  1.66053559e+00 
 2.96233156e-01  2.96233156e-01  2.96233156e-01  1.67136380e+00 
 2.97233156e-01  2.97233156e-01  2.97233156e-01  1.68222315e+00 
 2.98233156e-01  2.98233156e-01  2.98233156e-01  1.69311360e+00 
 2.99233156e-01  2.99233156e-01  2.99233156e-01  1.70403510e+00 
 3.00233156e-01  3.00233156e-01  3.00233156e-01  1.71498759e+00 
 3.01233156e-01  3.01233156e-01  3.01233156e-01  1.72597103e+00 
 3.02233156e-01  3.02233156e-01  3.02233156e-01  1.73698536e+00 
 3.03233156e-01  3.03233156e-01  3.03233156e-01  1.74803054e+00 
 3.04233156e-01  3.04233156e-01  3.04233156e-01  1.75910652e+00 
 3.05233156e-01  3.05233156e-01  3.05233156e-01  1.77021324e+00 
 3.06233156e-01  3.06233156e-01  3.06233156e-01  1.78135066e+00 
 3.07233156e-01  3.07233156e-01  3.07233156e-01  1.79251872e+00 
 3.08233156e-01  3.08233156e-01  3.08233156e-01  1.80371738e+00 
 3.09233156e-01  3.09233156e-01  3.09233156e-01  1.81494657e+00 
 3.10233156e-01  3.10233156e-01  3.10233156e-01  1.82620626e+00 
 3.11233156e-01  3.11233156e-01  3.11233156e-01  1.83749639e+00 
 3.12233156e-01  3.12233156e-01  3.12233156e-01  1.84881691e+00 
 3.13233156e-01  3.13233156e-01  3.13233156e-01  1.86016776e+00 
 3.14233156e-01  3.14233156e-01  3.14233156e-01  1.87154890e+00 
 3.15233156e-01  3.15233156e-01  3.15233156e-01  1.88296028e+00 
 3.16233156e-01  3.16233156e-01  3.16233156e-01  1.89440184e+00 
 3.17233156e-01  3.17233156e-01  3.17233156e-01  1.90587353e+00 
 3.18233156e-01  3.18233156e-01  3.18233156e-01  1.91737530e+00 
 3.19233156e-01  3.19233156e-01  3.19233156e-01  1.92890709e+00 
 3.20233156e-01  3.20233156e-01  3.20233156e-01  1.94046886e+00 
 3.21233156e-01  3.21233156e-01  3.21233156e-01  1.95206055e+00 
 3.22233156e-01  3.22233156e-01  3.22233156e-01  1.96368212e+00 
 3.23233156e-01  3.23233156e-01  3.23233156e-01  1.97533350e+00 
 3.24233156e-01  3.24233156e-01  3.24233156e-01  1.98701465e+00 
 3.25233156e-01  3.25233156e-01  3.25233156e-01  1.99872551e+00 
 3.26233156e-01  3.26233156e-01  3.26233156e-01  2.01046603e+00 
 3.27233156e-01  3.27233156e-01  3.27233156e-01  2.02223615e+00 
 3.28233156e-01  3.28233156e-01  3.28233156e-01  2.03403583e+00 
 3.29233156e-01  3.29233156e-01  3.29233156e-01  2.04586502e+00 
 3.30233156e-01  3.30233156e-01  3.30233156e-01  2.05772364e+00 
 3.31233156e-01  3.31233156e-01  3.31233156e-01  2.06961167e+00 
 3.32233156e-01  3.32233156e-01  3.32233156e-01  2.08152903e+00 
 3.33233156e-01  3.33233156e-01  3.33233156e-01  2.09347569e+00 
 3.34233156e-01  3.34233156e-01  3.34233156e-01  2.10545157e+00 
 3.35233156e-01  3.35233156e-01  3.35233156e-01  2.11745664e+00 
 3.36233156e-01  3.36233156e-01  3.36233156e-01  2.12949083e+00 
 3.37233156e-01  3.37233156e-01  3.37233156e-01  2.14155409e+00 
 3.38233156e-01  3.38233156e-01  3.38233156e-01  2.15364638e+00 
 3.39233156e-01  3.39233156e-01  3.39233156e-01  2.16576762e+00 
